,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
edemacath,0.005420475,0.006841639,0.006085861,-0.009552303,0.009669157,-0.00801146,0.00066764397,3.9758525e-05,0.0071530817,-0.008821823,0.003179301,-0.0060592773,5.9850194e-05,0.0074616484,-0.009226124,0.009998201,-0.009076812,0.0068635982,-0.008336801,-0.006720207,-0.008101038,0.006092515,-0.0025898388,0.0016455401,-0.009018613,0.009898087,0.0029575992,-0.004366384,-0.003254137,0.008031204,0.0030483454,-0.009675863,0.0033678685,-0.005573544,0.0021111937,0.008102256,-0.0013913726,0.00017472425,0.006085719,-0.0058489866,0.003485219,0.0039951815,-0.00973386,-0.0036273838,0.008012274,0.0017795494,0.009405604,-0.0016742459,0.008514831,-0.008387729,0.005111386,-0.008716341,0.002598287,0.008274178,-0.0023303786,0.007375035,-0.009525519,-0.0008286857,0.0040067798,-0.005212878,0.0074364822,-0.007319591,-0.0010904653,0.009159307,0.007893023,0.0008454398,0.009814996,-0.009834427,-0.0030283572,0.0025035283,-0.00240808,0.0051600365,0.0076374267,-0.0039230757,-0.0021943501,0.00959773,-0.0064243437,-0.008804436,-0.00054403977,-0.0077606537,0.00085619016,0.00209762,-0.007746547,-0.00076173176,-0.0046978733,-0.0026250787,0.002473948,0.0039256066,-0.0025830988,0.008557795,0.0005989822,0.00721892,0.0032966034,0.004537033,0.009932243,-0.0042022327,0.0003681578,-0.0039538983,0.0041887676,-0.0064337826
cath,-0.0022320817,0.0075157676,-0.0031046097,0.003534393,0.00017180422,0.0015064811,-0.00038313572,-0.0085441405,0.008806662,0.0069670817,-0.009556793,-0.0071419477,0.0021633867,0.00019144936,-0.0028154135,0.008707726,-0.00878191,-0.0028593533,0.0072895517,-0.000852127,-0.0053971643,0.008929781,0.0066024577,-0.004061581,-0.007353041,-0.000979969,0.008430308,-0.0024086782,0.004745453,-0.0018604085,0.004188742,-0.0013881067,0.006210656,0.009801193,-0.008338019,0.0061573405,-0.007508025,-0.009216264,0.005633017,0.0021422957,0.0054147984,-0.009785158,0.008218149,-0.008417133,-0.006479796,0.0016709226,-0.004151744,0.0024163115,-0.005158865,-0.0065796548,0.006161719,-0.0019775813,0.0066068238,-0.0028163989,-0.00082977815,0.004089183,0.007011991,-0.0016024961,-0.009989139,-0.0023172016,0.007097049,0.0065335073,-0.006358174,0.003328459,0.0096150655,-0.0077492767,0.00015532367,0.00084087555,-0.00612049,-0.0054971706,0.005334768,-0.0046120747,-0.0049177585,0.0022568223,0.009464668,0.007296372,-0.005590545,-0.0028152668,0.009055449,0.00042426647,-0.004917688,-0.008419833,-0.0055878568,0.005510111,0.0024061955,-0.006511988,0.0062909047,-0.002034956,-0.000319069,-0.0045232307,0.003455322,0.00038609715,0.0021695315,-0.0039946786,-0.00291535,-0.00060540007,-0.0039715893,-0.0012281452,0.008063977,0.0022276922
metastatic,0.0059387935,0.003810644,0.0017360975,0.0006274367,0.008863801,0.004807812,-0.0077201873,0.008000286,-0.0053650863,-0.000825254,-0.009320513,-0.009348856,-0.003782818,0.0053546852,0.0017005875,-0.00082637335,-0.0059241685,0.0056259553,0.008079041,0.0070677847,-0.00089975423,-0.008405791,0.007974864,-0.0020379468,0.0024709548,0.004817958,0.00958334,-0.0009809664,-0.0047037723,-0.0009834286,0.003057807,-0.00044173063,-0.0016389908,0.00975366,0.0022813494,-0.005159219,0.009375728,-0.00675763,-0.0030340988,0.0053051324,-0.005890032,0.006798384,-0.006171725,-0.0090868445,-0.009170686,0.0023069486,0.005926973,0.007170847,0.0030143175,0.004363294,-0.0005159555,-0.0070896083,0.010000364,-0.0066830614,0.006859227,-0.0010827781,-0.0012281447,-0.0025309178,0.007997011,-0.0066596447,0.0019016144,0.0003736196,0.0012854668,-0.0062302575,-0.008377364,-0.008401031,-0.0040852325,-0.0001482408,-0.0065708035,0.008815848,0.0026452048,-0.006931558,-0.0050078724,-0.006033629,-0.008127847,0.00019597418,-0.0011421167,0.008977133,0.004252314,-0.0009911637,0.009251022,-0.00577474,-0.0089771375,0.0015156134,-0.0058235154,-0.0035354742,0.0021378724,-0.0077199456,-0.00181216,0.0025755125,0.001318758,-0.0013184561,-0.0011634501,0.0091124885,0.0031329317,-0.0022955083,-0.0052030934,-0.006969288,-0.001578734,-0.0035943585
stenosispre,-0.009929181,-0.0003738027,-0.0047519277,-0.0042342534,-0.0017436319,-0.0015484854,0.0070229345,0.0042292224,0.009032415,0.0053136908,0.004106229,0.0018270432,0.00452627,-0.00031840437,0.008871502,-0.0077697947,0.0016439487,0.0033192395,0.009324208,-0.005431414,0.009112383,0.0048697796,-0.005928939,0.0090510575,-0.00424693,0.0070644203,-0.009004983,-0.0045931246,0.0054113795,-0.00073217676,-0.0076118656,-0.0011021574,-0.008415193,0.005309704,0.008198499,-0.001543248,0.0060946112,-0.0029862667,0.004125858,0.0016314938,-0.008758324,0.0013968592,-0.005522467,0.0069758375,-0.006099221,0.008529427,9.9927805e-05,0.0071775694,0.0052783196,0.009811135,0.0003644535,0.0014600763,0.0020512526,-0.0017532047,-0.0026496924,0.0041619195,0.008575343,0.007394601,0.0022092473,0.0042276424,-0.0012167795,0.0015892851,-0.004244265,-0.0068234936,-0.0071533658,0.0045825555,-0.0066091386,0.008298931,-0.0060927137,-0.00077503436,-0.0070794886,0.00744179,0.0057180463,0.0018572566,-0.0010684228,-0.0046794056,-0.0065752277,0.009681435,-0.008722193,0.0048980634,0.003881867,0.009646798,0.002519744,0.0021515314,0.004607783,0.0048358124,-0.009166615,-0.0044778967,0.00024494788,0.0005885073,0.0046650167,-0.002253692,-0.002044638,0.003699187,0.003765754,0.008933322,0.009005816,0.0011306497,0.0012598217,-0.009942826
carotid,0.00501861,-0.0036395853,0.0034115412,0.0008067484,0.009103142,0.005826741,0.009738781,0.0017914426,-0.0056566824,-0.0059814486,-0.00815801,0.002158799,0.007948661,0.007609924,-0.0017758104,0.00035001655,-0.0069221146,0.0068506803,0.005730421,0.00071039476,0.009776786,-0.008625845,-0.009204241,0.0094744265,0.005265539,-0.009132667,0.007538678,-0.0044787885,0.0013162809,0.0029831573,-0.009369164,0.0063170157,-0.005686285,-0.0057731397,0.0067513986,0.0075503574,0.008071541,0.0040693386,0.0015365275,-0.008325839,-0.0013235088,-0.001152189,0.0027509206,0.007872206,0.0077796024,-0.0010484648,-0.0056821886,0.007307207,0.009136712,-0.005857737,0.0037988657,0.0074152057,-0.00018479225,0.003921972,-0.00670144,-0.009478187,-0.0062120277,-0.007868341,-0.008636804,0.0047147875,-0.0059443107,0.006816635,0.0011320704,-0.0026261588,-0.009306018,-0.004608641,0.0030166334,0.009606978,-0.002970979,0.006989256,-0.0034701086,0.00995772,-0.0011412799,-0.0065045776,0.0038519115,0.00020847633,0.007708487,-0.008045555,0.0022717007,0.0036233468,0.008125263,-0.0018140181,-0.0035781427,-0.008282938,0.004723399,-0.0069755632,0.0066479407,0.008264175,0.006532598,0.0075749564,-0.005333173,0.009188677,-0.00734154,0.007967245,-0.0034847201,0.00076193013,-0.0008769812,0.0003009802,0.0077169104,0.0016751303
recurrent,-0.00905038,0.0053747157,0.0037470516,-0.0060379626,0.006092556,-0.0011041228,0.005396393,-0.0019761047,0.0057237,0.00582522,-0.0027732484,-0.0091041885,-0.00086116174,0.0027897516,-0.007267494,-0.00823611,0.0009403576,0.00081678154,-0.0045801764,-0.005578182,0.008280173,0.009649183,-0.008182968,-0.0073466,0.00044197624,-0.0035767164,-0.00068423577,-0.005878514,-0.007714925,-0.0048236744,0.0036563952,0.0035967065,-0.008684726,-0.0086549455,-0.0064275456,0.0025050817,-0.008350493,0.00041313758,0.008837064,-0.009153302,-0.0035220492,0.00893036,0.0070196167,-0.00025619488,-0.00424618,-0.008888375,-0.0046849265,0.0008701805,0.0077799996,-0.0022982294,0.0093439985,-0.007895068,0.005341364,0.0055249096,-0.0050441665,0.007744938,-0.00638046,0.0039978083,-0.009598764,-0.00086330704,-0.0019981558,0.006600221,0.004081772,-0.009610335,-0.0024207868,-0.005597025,-0.0076555703,0.0017608532,0.0071831136,-0.0061492864,0.009013532,0.0032283396,-0.0069522387,-0.0002821647,0.003027313,0.006374622,-0.00031386467,0.009697413,-0.0045269453,-0.008872455,-0.008345971,0.004776241,-0.0048832484,-0.008772023,-0.0059519913,0.0007470178,0.008748395,-0.0028776366,0.0038865064,-0.00043926926,0.009898008,0.004914195,-0.0077290135,-0.009883181,-0.0032910283,0.0026759473,0.005302587,0.007534249,0.003921732,0.0077318647
failiuresyncopehyperkalemia,0.0042200712,0.00017467712,0.004785129,0.002959979,0.0014364977,-0.006890857,-0.008257175,-0.0058670444,-0.0071736313,0.009563448,-0.008762391,-0.009286008,0.0029273715,0.00818409,0.007024116,-0.00465841,0.006530902,0.000617166,-0.0039640567,-0.0052882484,-0.0018798365,-0.008193869,0.0009612826,0.007282309,-0.0032048156,0.002637367,0.004599301,0.007533591,-0.006440894,0.0026252663,-0.0017792878,0.004389101,-0.0025512902,-0.0076448736,0.0009878693,-0.0098368265,0.008531498,-0.008252486,-0.0006482877,0.0070147514,-0.0057192994,-0.009337759,-0.0041632387,-0.008051615,0.006499172,-0.007923777,-0.004746375,-0.0086990995,0.009764216,-0.0033744448,-0.005835019,0.0019547474,0.00043654555,0.008330104,-0.0022115326,-0.0065968786,-0.0054166126,-0.009012518,0.009628759,0.009297332,0.0024907826,-0.007206245,-0.0020917933,0.0047655073,-0.005749378,0.008583562,0.006892456,-0.0017956283,-0.0069319275,0.009716057,0.00026195194,-0.0037440497,0.0028411641,-0.006706474,-0.009026195,0.007210325,0.00034269076,0.0031407352,0.009965829,-0.0039527155,-0.005079848,-0.009213023,0.008351271,-0.0040453398,0.0060309456,0.0024898709,-0.008040868,0.001407289,0.009144961,-0.0045173373,0.0007315962,-0.0016602089,0.006247016,-0.0032348218,-0.004054307,-0.008474987,-0.0034702197,0.0028264923,-0.0016987323,0.00080241845
hematomasp,0.009375628,0.0073798792,0.0068819104,0.0061112596,0.0050178403,-0.0019479867,0.00014291059,0.0053715655,-0.0067997687,0.002469361,-0.0038608487,0.008318133,0.005880314,-0.0054654093,0.0025409511,-0.003982767,-0.009684789,-0.000360974,0.000590014,-0.0072613335,0.0015662374,0.0015888322,-0.009063783,-0.0020982348,-0.001955162,0.004775,0.0056040096,0.006081849,0.0019314933,-0.008041998,0.00016257593,0.009931382,0.008962854,0.0056535904,0.0030028776,0.0051494385,-0.004408779,-0.0051402594,-0.0004018738,-0.00491136,0.0060471212,0.0075657372,-0.0008224492,-0.009040929,-0.00423908,-0.0075660283,-0.00822397,0.0020806002,0.0030372385,-0.005291012,-0.0073914044,0.0003748483,0.00085252296,0.0005862464,0.007860905,-0.0019834454,-0.009495137,0.0059974887,0.0078047067,-0.0059639444,0.008033509,0.005095909,-0.0024940663,-0.0017309455,0.006315262,0.00810917,0.008564586,-0.006885023,0.00030704925,-0.0054213502,-0.0093475105,-0.003434806,-0.0032540376,-0.005837859,0.0032389497,-0.0038888403,0.00033503736,-0.002309983,0.0021000146,0.005548401,0.00997575,0.003906377,-0.004094216,0.005671216,0.0046308474,0.0010004352,0.009835031,-0.004186391,0.0049128123,-0.0071347677,0.004546629,0.009029867,-0.00834656,0.0025326696,0.005818705,-0.0057898625,-0.0071031614,-0.0038749487,0.0037416043,0.0013941868
humerous,0.0072723064,-0.00071745995,0.0057299486,-0.009068223,0.00063822663,-0.0038796172,0.0007076881,0.0014930231,0.009735266,0.0062341536,0.0029982673,-0.0062287273,0.0071456046,-0.0052673286,-0.0024446398,-0.001620374,-0.0022918542,-0.0042251716,0.007459637,0.0066184006,0.00017910288,0.0011768558,-0.0033238458,-0.0056689344,-0.004906612,-0.00020621458,-0.008364788,0.00035590646,0.0034369812,-0.004657735,0.004152285,0.0019877478,0.00067540485,0.0053931726,0.0011453518,-0.0055300714,0.004005825,-0.0040295394,0.008745307,-0.007011016,0.0032328155,-0.0036540783,-0.00056844484,0.005693078,0.008501547,0.004926598,0.005975677,0.008494753,0.003815856,-0.0022389472,-0.0022083996,-0.008140949,0.00038110578,-0.0067230803,0.0043149195,0.00030738144,0.006909614,-0.007791408,-0.006497901,0.004037557,0.0016112942,-0.003951934,0.002036042,-0.00051847973,0.006099573,-0.0016478224,0.0030480023,-0.0024114961,0.0049740407,0.00683094,-0.0048163184,-0.009218125,-0.0035972714,0.0075309435,-0.0063041416,-0.008187976,0.0053736,-0.007550212,-0.0056818672,-0.0061443117,-0.0037805734,0.007233038,-0.0058157877,0.00969426,0.009542343,-0.006801754,0.0059303013,0.0009197448,0.004257777,0.0018713062,0.0057545914,-0.0060856733,0.005257006,0.0045896303,0.007112675,-0.0007666839,-0.0053216983,-0.005191964,-0.0018898003,-0.0051994547
right,-0.004044947,0.0025291387,0.0015812188,-0.009301011,0.008364043,0.0062566153,-0.008052157,0.006120224,0.0027466223,0.0009326904,0.0033201866,-0.009518574,-0.00084659556,0.003931925,0.006145463,-0.0025099898,0.0095158005,-0.008709214,0.00026365466,-0.003772776,0.003424099,-0.002024313,0.0001921745,-0.007573462,0.0019161112,0.008968927,0.0064966674,-0.0014639762,-0.009757776,0.0061945086,0.0032570513,0.00197071,-0.008526411,-0.0023930946,-0.0067669153,0.00030515227,-0.0046495385,9.699354e-05,0.008605568,-0.0024934765,-0.002058146,-0.0077720983,0.0044625984,0.006778581,0.0050922493,5.792383e-05,-0.0032771602,9.617451e-05,0.007063117,-0.0009843254,-0.008871478,-0.0016581218,0.006783946,0.008287293,-0.009024067,0.008499183,-0.0042730737,0.004790988,0.0008406913,-0.009089216,0.0075013116,-0.0022961183,-0.009101958,0.0037251038,0.0071712025,0.0011497332,-0.0072437422,0.0063326955,0.0024106093,-0.004243802,0.009215532,0.0072587417,0.00078625354,-0.0039098994,-0.007084523,-0.00074471056,0.004692534,-0.004877006,-0.0019438934,0.004702179,0.0087595,-0.006902514,0.007076604,0.006017383,0.0041338997,0.0038619388,0.007062497,-0.0062025953,0.0034561744,0.0051980955,0.0032354812,-0.008507073,-0.005915664,-0.0013668255,-0.0037807033,0.0063256044,0.0097975815,-0.004884445,-0.008306641,0.0020895433
syncopetelemetry,-0.004473716,-0.00014054537,0.0044175754,-0.009981598,0.0037949288,-0.0015374493,-0.0059531177,0.009914772,-0.0030968667,-0.008949732,-0.006126704,-0.006561092,-0.0010076427,-0.009642154,-0.0060153045,0.00062974094,0.00084001897,-0.0046707485,-0.0029382717,-0.009052142,0.003911638,-0.00813055,-0.00269946,-0.008422578,-0.0033821606,0.003428136,0.0016872371,-0.007503264,0.009272856,0.009166391,0.008988724,5.0740244e-05,0.0041736304,-0.0038836503,-0.0012359071,0.0080829775,-0.006105517,0.005665666,-0.0068171835,-0.0030613458,-0.0053158905,0.0017170704,0.00985078,0.0025956405,-0.0013912905,0.0087342765,-0.003937534,0.009285966,-0.0068802703,0.0046322406,-0.00050946954,-0.00685537,0.0038978683,0.001906799,-0.001530776,-0.008382342,-0.0031970358,-0.0013820254,-0.0023296154,0.0051716254,0.0007579994,0.006412724,-0.004124737,-0.0027816116,-0.0037554598,-0.0043357895,0.0022139407,0.0044839475,0.00017939448,0.008197734,0.0023438751,0.006560979,0.0063759303,0.0037419356,0.0059195077,-0.0026578533,0.0051482823,-0.003620578,-0.0058724107,0.005001321,-0.0041722334,0.0031560396,-0.006767473,-0.009687683,0.008154704,0.00016210436,0.0011986184,0.0095586665,-0.008119716,-0.0041271294,0.0023164176,0.009255171,0.00033435225,0.0061892224,0.001372329,0.0010335111,-0.009843678,-0.0067762756,0.004830958,-0.00021939397
overdose,0.0032855796,0.009065892,0.0067460383,-0.009993738,-0.0015194166,-0.0029678987,0.009530642,-0.003053285,0.00031345725,0.006147542,-0.0032078875,-0.009038037,0.00060315727,-0.005039407,-0.0028343045,0.008155308,0.0006133771,0.0052496577,0.0013910591,-0.004371009,-0.0029758834,0.005593014,0.0038059724,0.00846506,0.0063003683,0.009465848,0.009954561,0.0096147265,0.0024167574,0.00076969626,-0.0013109862,-0.0078078983,0.0052515827,0.00044386505,-0.0027114213,-0.006764294,0.008896841,0.0008244038,0.00055627583,-0.008460679,-0.007716887,0.0040753735,0.0046807993,-0.008766789,0.0011097229,-0.0044018067,0.0065892804,0.00714535,-0.0061362293,-0.00790671,-0.007253268,-0.0058612525,0.00781337,-0.0026811159,-0.0055699158,-0.003072133,0.0013125086,0.006260338,-0.003780936,-0.008442452,0.0075754905,-0.0015412676,0.007536581,0.006232653,-0.006548555,0.0057726027,-0.00869244,0.008285415,-0.0028780138,-0.009475866,-0.0068341494,0.009844195,-0.0009789324,-0.0019209075,-0.0021971322,0.008097577,-0.009421733,0.009793796,-0.00353271,-0.001269896,0.0066891145,0.00029492856,0.0010298002,-0.00063398364,0.009864631,0.009966321,0.0017461049,3.3688545e-06,0.008715188,0.0033929776,-0.0063207387,-0.0014197708,-0.0033698643,0.0044401134,0.0013380599,0.003984252,-0.0070376396,0.0045497594,-0.00053081155,0.001471752
bradycardia,0.0062646614,-0.00066751003,-0.00421348,-0.0036894477,-0.0059841466,0.0008629024,0.009371413,0.0009490693,-0.0052977297,0.0021886337,-0.0010099316,-0.008901366,-0.009716971,-0.0079819085,-0.003151356,0.00478508,0.0027595304,0.0048875473,-0.002666049,-0.0074650347,-0.00012692332,0.0053012883,0.00811852,0.008999132,-0.004155483,0.008977745,0.0005986273,0.0012277376,0.004975828,-0.007097664,-0.0015524494,0.0055990587,0.0042175627,0.00032791615,0.004774011,0.0080979755,0.0068093194,0.00077670097,0.009442675,-0.0057752086,0.002968818,-0.0076450934,0.0065583135,-0.009521748,-0.008122164,0.007852807,-0.008542929,0.008441772,-0.003069583,-0.008115468,-0.0025057136,0.0036361527,0.009468206,-0.0040969015,0.003100984,0.007476196,-0.0010221112,0.009323168,-0.005300561,-0.0009885549,-0.004788207,-0.0023182367,0.0023607444,0.008012388,0.0074982704,-0.004379443,-0.0013675451,0.007860576,0.009132143,0.009117863,-0.0054106475,-0.0055723106,0.004667076,-0.0020684088,-0.0014475011,0.0051910435,0.00060628174,-0.005136782,0.00974965,0.0038316296,-0.002849189,-0.0014417374,-0.00021289707,0.009374969,0.0022171068,0.0071843266,0.0001517117,0.008918071,-0.0005560267,0.0016276455,0.0083993375,0.0050939047,0.005100306,-0.0048943367,-0.0012611342,0.0041530575,-0.001851306,-0.007596073,-0.00039712907,-0.004151113
aortic,-0.00038843838,0.003511233,-0.0067524477,0.007432504,-0.0049048103,-0.006382781,0.0050974474,-0.0045305165,-0.0033483796,-0.008108462,-0.0026525625,-0.009699633,0.0039895456,-0.004449038,0.00019877378,-0.0010054607,-0.007951835,-0.009221404,0.0032007731,-0.0071937195,0.0073246923,0.003822554,0.0040219454,0.0072722062,0.003139202,-0.009221926,-0.0028397918,0.005179558,-0.0013821333,-0.0038461573,0.0021865726,-0.0017001762,0.005940064,0.009090935,-0.004986882,-0.0027534964,0.009270095,-0.006145547,0.0018910766,0.006531441,0.0047349916,-0.0056992806,-0.0018683304,0.0025121658,0.0063558007,0.0021498958,0.0004981028,-0.006743141,0.010012631,0.005820133,0.008523383,0.0027957323,0.009253997,-0.00819682,-0.008771703,0.0048092147,0.0006351522,-0.0026360224,-0.007463784,-0.0032158599,-0.0009394019,0.0049365168,0.003620609,-0.009282456,-0.0063441605,0.0056912764,-7.9841e-05,0.0016896237,-0.0038686635,0.004292272,0.0026861923,0.0054371227,-0.0017480921,0.0072403545,-0.006016677,0.0070958287,0.0048753526,-0.0043343296,0.004963568,0.0010946585,0.003097067,0.00056066725,-0.008179554,0.0046043433,-0.005894025,0.0063665546,0.0045545828,-0.0026187068,0.0028225733,0.0010982751,-0.00474175,0.00229461,-0.0040795393,-0.007164047,-0.0092545105,0.00797605,0.004414319,0.001338487,0.005778634,-0.0075396383
inferior,-0.0020244054,-0.005135561,-0.008563211,-0.009373525,0.0044310424,-0.004141968,-0.0068107825,-0.00685731,0.00800057,0.0063306717,-0.0029231752,0.0051625716,-0.005443299,-0.004571727,0.008357721,0.0011513155,-0.005842089,-0.0047590854,-0.007923542,-0.009608433,-0.0021703003,-0.0022582966,0.009678147,0.0033578202,0.00023085681,0.0017653028,0.0052361568,0.0011025345,-0.0031324264,-0.0014821502,-0.0028730112,0.005699594,0.009907675,0.009046923,-0.009042183,-0.008286514,-0.008132832,-0.007759029,-0.0054273997,0.0040901736,-0.00420968,0.005430912,-0.008756984,-5.0882652e-05,0.0036467935,-0.00732055,0.0026984964,-0.003264777,0.007018064,-0.00061731273,0.0024400542,0.0030645085,0.0067666317,-0.0028152314,0.006870428,0.00020525136,-0.007932201,0.004802404,0.0030619137,0.0037375328,0.0028882646,-0.004770668,-0.007463642,-0.0059136553,0.006112085,0.0016516082,-0.0037487333,0.0072088786,0.000655421,0.009438929,-0.00930407,-0.0075771855,-0.0035467113,0.0046926807,-0.0066497913,-0.004789149,0.005165342,-0.0046612998,0.004456137,0.00062556216,0.00047982272,0.00869163,-0.009836986,-0.004150311,0.0028398193,-0.007548796,0.00092177815,-0.0035931044,0.008180286,-0.003786907,0.00841785,0.0079197455,0.0074845613,0.0033053295,0.005009407,0.0045651617,0.006231773,-0.0013737942,0.0067668,0.000996149
asthmacopd,-0.002967066,0.004940138,-0.001655992,-0.009229981,-0.0032214157,0.0068104793,0.0053121247,0.004486223,0.006151751,-0.009127349,0.001060396,0.0039186887,-0.0023902983,-0.0027530477,0.0064449655,-0.008525407,0.0033423344,0.004112472,0.002085119,0.0039097317,-0.00662159,0.002537182,-0.0015500966,-0.0037599409,0.008892663,-0.007469574,-0.0075435615,-0.005965782,-0.008979014,-0.0019051174,-0.008757847,-0.0043437798,0.0058897715,-0.0022698364,-0.0060604108,-0.0036255005,-0.007198641,0.008479479,0.0036144494,-0.00011431275,0.009646518,0.007498616,-0.005357022,-0.00783205,0.006068545,0.0059176297,-0.0026338354,0.005612023,0.008762348,0.0028915238,-0.0056827525,-0.0012414034,-0.0071208645,0.008005947,-0.0046852743,0.004101235,0.006086149,-0.0008002526,-0.00021996711,0.007881388,-0.0047521465,0.009912337,0.0041463864,0.003350066,-0.0026704515,-0.0031678344,-0.0042123613,-0.0073756194,0.006641997,-0.0036509647,-0.009148748,0.008750983,0.0037493727,0.0013601815,0.001458986,-0.003511894,0.0025824653,0.0066471216,0.009142989,-0.0015989625,0.009192635,0.003963458,0.0042626057,0.009905267,-0.009288424,0.0033284982,0.0020533798,0.0045976997,-0.0015113046,-0.0043363026,0.00036599545,0.0070556127,-0.0049019232,-0.0025884009,0.00041688696,0.004164952,0.0030816905,-0.008796058,0.0026595755,-0.001489318
pneumoniahypoglcemiasyncope,0.001890564,0.004479966,0.0014405071,-0.005370457,0.009809936,0.0008494127,-0.003719852,0.0016782951,-0.0015475869,0.0035124982,0.0070992946,0.0012887216,0.00113927,-0.0010657895,0.00453158,-0.0035486734,-0.0019844365,0.00086344243,-0.0035476948,-0.007913676,0.00996108,-0.004572692,-0.0054210033,0.00782619,-0.009243423,-0.0076457406,-0.0052513434,-0.00026352645,0.0042695985,0.0077663157,-0.0018079793,0.0061130403,-0.0014594257,-0.0048749936,0.0037910473,-0.001378349,-0.008825333,-0.0037669814,0.0051629804,-0.005197551,0.0032420123,-0.0035835742,-0.0037378573,0.007907886,0.0009459722,0.006815188,-0.0030127848,0.0011161459,0.000339458,0.0012899851,0.006790068,-0.0008851969,0.008512585,0.003968464,0.0046228874,0.0060464656,-0.002112062,-0.0011159373,0.0074576735,0.005469744,-0.0031134319,0.009075359,-0.007025479,0.0034889423,-0.0074416352,0.0051381732,0.0009236884,-0.008217782,-0.0068934322,-0.0049752938,-0.008818788,-0.0035219789,0.0059465994,-0.0024566865,6.723404e-06,0.005135894,-0.0007194555,-0.006528674,-0.0043988037,-0.0051081455,-0.0010709501,-0.00047821045,0.0091920905,0.006661533,0.0022316934,-0.0008845675,0.0034444798,0.0056519867,0.0053556478,-0.0033045947,-0.0023213255,-0.0019286346,0.006380049,-0.0004060042,-0.009017905,-0.0066906,-0.0045021414,-0.0032869696,-0.0031337608,-0.0033043528
encep,0.0037841287,0.0015708366,-0.0031739762,-0.007265155,0.0024279107,0.0052532507,-0.006628645,0.005090048,0.0034969337,0.0036832357,-0.005113518,-0.0038799348,-0.00043809845,0.0071368283,0.0070939977,-0.0031994146,-0.0044404804,-0.0033210432,-0.0080410745,-0.0065489323,-0.0041901846,-0.009068207,-0.009042414,0.0029934647,0.0051072724,-0.0005957611,0.00079032703,-0.005400752,0.0030792442,-0.002570698,-0.0014882587,-0.0011395141,0.0036847955,-0.004834246,-0.006636863,-0.004949822,0.0032254441,-0.008403327,0.009537863,-0.006178218,-0.003175737,-0.009838953,-0.0026281402,-0.0025836155,-0.0020891991,-0.006668874,0.0039001286,4.8258833e-05,0.00010124346,0.00884575,-0.00554647,-0.00045671055,-0.007525213,-0.001955558,0.0073595676,0.008169265,-0.005752221,0.0012857285,0.0053821993,0.001089739,0.008291461,-0.004806556,-0.006953773,0.0072867437,0.0050140293,0.009947805,0.0018532671,-0.00839363,0.0014148719,-0.0032305818,-0.009541286,0.0070301453,-0.009525214,-0.006536521,-0.0012079328,0.004670374,0.0028691639,0.004515914,0.0054538455,0.002778745,0.009245383,-0.0032838369,-0.0003018124,0.0031087871,0.0014747292,0.002497659,-0.0029373935,0.0045022136,0.0042698956,-0.0019810654,-0.005367904,0.0026610547,-0.0047320393,-0.009652703,-0.0031255316,-0.008628369,0.00740247,-0.0061045787,8.459161e-05,-0.008624948
hepatic,-0.006982238,-0.00040417793,0.0036950267,0.004190625,0.0024198212,-0.009803228,0.0055962694,0.0013631346,-0.0046562883,0.0059649344,-0.0020052465,-0.00025529112,-0.0026517715,0.004247416,-0.006804401,0.0071156514,-0.004925885,-0.0016665651,-0.0086530885,-0.008608707,-0.00921115,-0.0056834538,0.0002750333,-0.009443389,0.008253094,-0.004646176,-0.008961276,0.0067664124,-0.0074565145,0.002625385,0.0065887603,0.0054962644,0.009006007,0.0059372596,-0.0071028774,0.0032672444,0.0058763917,-0.0039478675,-0.0073560663,-0.0018494955,-0.00051364466,-0.0036765214,0.008906567,-0.006110801,0.008994973,0.0041259727,-0.008052348,-0.0074853967,0.0023756241,0.0046214103,-0.004287335,0.0027005037,0.008533334,0.0076826653,0.0029558432,-0.0022336359,0.003244784,0.007022067,0.0012410672,0.0060382653,-0.008116908,-9.871941e-05,0.006066304,0.0036349704,-0.0071042725,-0.0025363618,0.0071165953,-0.00942701,-0.00094269874,0.0017282972,-0.0001865509,-0.00394955,-0.009556755,0.005356986,0.0011462223,-0.009804753,0.0013627141,-0.0077301404,-0.0065311124,-0.0045388727,5.853713e-05,-0.0015222518,0.003994418,0.0048062247,-0.008891412,0.008188471,0.0065168086,-0.0009335201,0.0016359163,0.006449752,0.0062792734,0.0031505567,-0.002382736,-0.007368389,0.0057604294,-0.0072085946,-0.0004537158,-0.004391862,-0.0035165015,0.007911855
