,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
unstable,0.00094850676,0.008567963,-0.004023069,0.00300762,0.003201278,-0.006496431,0.009099973,0.0053694653,0.0048253015,-0.0015196416,0.009719803,0.003962067,-0.0013111649,0.0037909765,0.0056005367,0.007746954,0.0015678863,0.0017671946,-0.0031212068,-0.0054251757,-0.0087069385,-0.0018570849,-0.0027437608,0.002402999,-6.1054874e-05,0.0014148033,0.0051839612,-0.0061528315,0.006896156,0.006488958,0.006118555,0.0015810498,-0.00024404189,0.0015356861,-0.0074968315,-0.0058759833,0.0019989554,-0.00016399237,0.0042095357,-0.004657768,0.004917141,-0.0033121868,0.006471815,-0.0031577793,-0.0041435887,0.0021196913,-0.001093103,-0.0025327927,-0.0035410458,0.007985869,-0.009096004,0.005003895,-0.0031612858,0.009616035,0.0041144425,0.0022486441,-0.0030504938,-0.001399234,-0.0054553663,-0.0021426477,0.006348383,-0.009251659,0.0030029498,0.004079585,0.0075024758,-0.0036738336,0.005397807,-0.009540889,0.00051307026,0.008270885,0.0040492998,-0.0052665146,-0.0028753271,-0.008138186,0.00017732984,0.0047567324,-0.007378925,0.0054429006,-0.004129726,0.005424285,0.005739327,0.002311665,-0.0012788665,-0.009473528,-0.0055646193,0.0006840381,-0.009990213,0.009219671,0.0033356177,-0.0009051484,0.008655249,-0.0040551387,0.0012012097,0.0011673598,0.007209787,0.0026531643,-0.0030928913,-0.0040574353,-0.00791119,0.005483397
edemacath,0.0054175723,0.0068321074,0.0061000735,-0.009515544,0.00965867,-0.007983761,0.0006867836,2.5325726e-05,0.007152853,-0.008818591,0.0032029543,-0.0060887667,6.4774256e-05,0.007466263,-0.009241456,0.009967645,-0.009072655,0.0068530203,-0.008355551,-0.0067090597,-0.008106896,0.006086975,-0.0025851692,0.0016274526,-0.009036951,0.009906279,0.002962307,-0.0043538692,-0.0032426447,0.008008187,0.0030754083,-0.00967947,0.0033786695,-0.0055574933,0.0021029525,0.008090992,-0.0013701164,0.00020464348,0.006087692,-0.005849404,0.0034940979,0.0039951955,-0.009752167,-0.0036371443,0.008010147,0.0017773602,0.009406671,-0.0016878615,0.008517621,-0.008380699,0.0050802566,-0.008739059,0.0025891885,0.0082536675,-0.0023089666,0.007379794,-0.009516449,-0.0008346758,0.0040013953,-0.0051988023,0.0074245073,-0.0073467223,-0.0010833344,0.0091532925,0.0078609865,0.0008160743,0.00979978,-0.00983044,-0.0030285926,0.002521319,-0.0024089818,0.0051611224,0.0076579773,-0.003915651,-0.0021880004,0.009583724,-0.006407881,-0.0088241035,-0.0005600313,-0.007769124,0.00085196376,0.0020767583,-0.007748047,-0.0007446278,-0.004698311,-0.0026189208,0.002457035,0.003912077,-0.0025872502,0.008565772,0.0005728109,0.0072103203,0.003333339,0.0045379107,0.009919777,-0.0041900757,0.0003488925,-0.003932319,0.0042047394,-0.006438549
cath,-0.0022412164,0.0075263265,-0.0031012653,0.0035398277,0.00013449985,0.0015088208,-0.00040485564,-0.008577127,0.008831384,0.0069741043,-0.0095844045,-0.0071192323,0.0021632807,0.00020378685,-0.00283689,0.0087110065,-0.008775167,-0.0028716954,0.0072809733,-0.00086048734,-0.005414245,0.008921993,0.0066156876,-0.0040526795,-0.0073575163,-0.0009593037,0.008431894,-0.002418824,0.004748106,-0.0018522136,0.00419859,-0.0013843033,0.0062379884,0.009806092,-0.008349599,0.006142959,-0.007515805,-0.009184616,0.0056311446,0.0021459844,0.0054072575,-0.009787034,0.008211183,-0.00844207,-0.0064832205,0.0016676595,-0.004161368,0.0024235607,-0.005174474,-0.006591655,0.006137553,-0.0019424821,0.006593365,-0.0027924436,-0.00080085994,0.004085378,0.006979345,-0.0016232444,-0.010009585,-0.0023176537,0.0070957905,0.0065140505,-0.006378494,0.003365802,0.009645456,-0.0077588973,0.00017029406,0.0008134791,-0.0061090603,-0.00549589,0.0053537274,-0.004592914,-0.004915637,0.002241329,0.009448489,0.007313705,-0.005603726,-0.0028237943,0.009077501,0.00043431556,-0.004882831,-0.008430194,-0.005559766,0.0054928665,0.0024269666,-0.0065349406,0.006300662,-0.00202053,-0.0003293861,-0.0045113396,0.0034426227,0.00039663573,0.0021669425,-0.004004987,-0.0029348044,-0.0006194981,-0.0040008784,-0.0011883165,0.008056816,0.0022558428
metastatic,0.0059569646,0.0037844211,0.0017588288,0.0006329572,0.008821563,0.0048352764,-0.007710059,0.007983515,-0.005368633,-0.0008538967,-0.009312517,-0.009367297,-0.0037990913,0.0053459983,0.0016119605,-0.0008370408,-0.005886764,0.005642328,0.008100702,0.0070752446,-0.0008959225,-0.008457081,0.007959605,-0.002039717,0.002461049,0.0048186206,0.0096297255,-0.000970549,-0.004692412,-0.0009835558,0.0030414194,-0.00043585864,-0.001644904,0.0097711235,0.0023149026,-0.00519566,0.009407771,-0.0067461794,-0.0030139827,0.00533203,-0.005834556,0.0067808093,-0.0061772936,-0.009083496,-0.009154176,0.0022602999,0.005945403,0.007127007,0.0030175978,0.004359586,-0.00056552043,-0.007058731,0.009973145,-0.006647326,0.0068812943,-0.0010909623,-0.0012271844,-0.0025346,0.007982038,-0.0066492143,0.0019075621,0.00038137173,0.0012827773,-0.0062197954,-0.008402023,-0.008472292,-0.004078274,-0.00017582331,-0.006507763,0.008810755,0.0026619795,-0.006941231,-0.004995943,-0.0060207993,-0.008124081,0.00024277483,-0.0011217028,0.008971209,0.0042467834,-0.0009601362,0.009269785,-0.0057745213,-0.008942422,0.0015218812,-0.00582065,-0.0035531214,0.002110125,-0.007700648,-0.0018415565,0.0025707667,0.00126143,-0.0012987382,-0.0011385961,0.009133643,0.0031379715,-0.0023108914,-0.005225489,-0.006961157,-0.001575687,-0.003534137
stenosispre,-0.009890475,-0.0004214157,-0.0046858727,-0.0042290497,-0.001790209,-0.0015574341,0.007016284,0.004161741,0.009082215,0.005263797,0.004196626,0.0017990845,0.0044659805,-0.00034015466,0.008890864,-0.0077462057,0.0016621472,0.0033576402,0.009281319,-0.0053800205,0.009066573,0.0048249224,-0.005899724,0.009048726,-0.0042320862,0.00710172,-0.0089789005,-0.004536569,0.0054745683,-0.00076845736,-0.007543716,-0.0011040013,-0.008370116,0.0054003326,0.008180861,-0.0015743461,0.0061887014,-0.0029697428,0.004112064,0.0016754367,-0.008703743,0.0013868499,-0.00557402,0.006919098,-0.006148222,0.008526486,0.00013241023,0.007160797,0.005262555,0.00980799,0.00028350792,0.0014740613,0.0020172447,-0.0017475393,-0.0026467096,0.004181639,0.008596123,0.007379788,0.0022352783,0.0042832014,-0.0011897336,0.0015772362,-0.0042220354,-0.0067956974,-0.0071631446,0.0045152656,-0.006577978,0.008218422,-0.006082665,-0.00075598044,-0.007130612,0.007432542,0.005729173,0.0018661604,-0.0011052716,-0.0047128545,-0.0065276343,0.009604978,-0.0087263975,0.0048901113,0.0039088335,0.009618689,0.0025513761,0.0022553203,0.0045197825,0.00486879,-0.009247308,-0.004529137,0.0001736584,0.00056610885,0.0046057617,-0.00227413,-0.0019624564,0.003723274,0.0037484665,0.008911885,0.008988476,0.0011238203,0.0012702491,-0.009946308
carotid,0.005017801,-0.0036871715,0.0034309083,0.0007808823,0.009019693,0.005842349,0.0096970145,0.0017273359,-0.005622168,-0.0060009346,-0.008137942,0.0021398133,0.007899464,0.007572914,-0.0017897271,0.00035600414,-0.0069277543,0.0068915123,0.005647684,0.0007336243,0.009735038,-0.008697568,-0.009149973,0.009478954,0.00523534,-0.00911717,0.007601026,-0.004450804,0.0013325241,0.0029733633,-0.009335705,0.0062866313,-0.005635705,-0.0057398872,0.0066835764,0.0074619506,0.008108003,0.004060379,0.0015164874,-0.008269596,-0.0012841785,-0.0011585484,0.0027534028,0.0078034485,0.0077317627,-0.0010721273,-0.005654426,0.0072799856,0.00909237,-0.005861047,0.0037282268,0.007416891,-0.00018965546,0.0039125797,-0.0066995,-0.009463054,-0.0062355804,-0.0079143,-0.008641512,0.0047556986,-0.0058903727,0.006813685,0.001151014,-0.002631179,-0.009279999,-0.0046360022,0.0030367782,0.009541056,-0.0029474178,0.0069801235,-0.0034469757,0.009971418,-0.0011335773,-0.0064899097,0.0038504687,0.00019951789,0.0077215265,-0.0080401,0.0022664124,0.0036134697,0.008217016,-0.0018496104,-0.0035638732,-0.008269835,0.004655236,-0.0069598756,0.006554248,0.008201398,0.0064692604,0.0075315502,-0.0053711445,0.009138652,-0.007253862,0.00793612,-0.0035375431,0.0007193398,-0.0009060471,0.00028135526,0.0077077732,0.0016730739
recurrent,-0.009021005,0.0053462004,0.0037528113,-0.006038214,0.006057011,-0.001126688,0.005359328,-0.002032059,0.005747444,0.0057929787,-0.0027443229,-0.009103898,-0.00086834276,0.0028353913,-0.0072928867,-0.008245529,0.0009644168,0.0008452729,-0.004622056,-0.0055665034,0.008288098,0.00957577,-0.008153668,-0.007332258,0.00044010227,-0.003559384,-0.0006346657,-0.0058376663,-0.0077094287,-0.004820872,0.003671433,0.003611192,-0.0086774845,-0.008630411,-0.0064425743,0.0024473781,-0.008310876,0.00043471126,0.008802717,-0.009084748,-0.0034894864,0.008934715,0.007004765,-0.00027848996,-0.0042707813,-0.00889431,-0.004657902,0.0008625885,0.007794558,-0.0023054788,0.0092832325,-0.007908971,0.00533015,0.005560591,-0.005032322,0.0077582146,-0.0063884356,0.0040059676,-0.009616542,-0.0008621247,-0.0019674536,0.006581986,0.0040509114,-0.0095574735,-0.0023771408,-0.0056489585,-0.0076462147,0.0016992649,0.0072255083,-0.0061456515,0.009009292,0.003209473,-0.006976883,-0.00031043583,0.002986083,0.0064011225,-0.00027336672,0.009677005,-0.004502995,-0.008878076,-0.008308,0.00476404,-0.0048658955,-0.008770031,-0.0059628515,0.0007370271,0.008715031,-0.0028385054,0.0038472982,-0.00044545744,0.009899432,0.004888846,-0.0077132653,-0.009866186,-0.003358099,0.0026742767,0.005297416,0.007529697,0.0039148317,0.0077591375
failiuresyncopehyperkalemia,0.0042243814,0.00017919089,0.0047822646,0.0029570803,0.001434188,-0.0068884124,-0.008256725,-0.005859144,-0.0071721263,0.009561943,-0.008763082,-0.009287156,0.0029285145,0.008185923,0.00702297,-0.0046542175,0.006527638,0.00061466533,-0.003961769,-0.005290989,-0.0018813432,-0.008195022,0.00096234464,0.007283332,-0.0032079981,0.0026333851,0.0046018222,0.0075307344,-0.0064426186,0.0026246677,-0.0017799143,0.004388541,-0.0025508408,-0.007645059,0.0009890676,-0.009837107,0.0085365735,-0.008255916,-0.0006514633,0.0070172697,-0.005715552,-0.009339608,-0.0041655195,-0.008053655,0.0065027317,-0.00792252,-0.004748959,-0.008698524,0.009762003,-0.0033720715,-0.005834051,0.0019533138,0.00043372504,0.008333306,-0.0022112788,-0.006596688,-0.005416374,-0.009012421,0.009630618,0.009291672,0.0024935806,-0.0072041615,-0.002086579,0.004767803,-0.005750363,0.008578878,0.0068936553,-0.00179424,-0.006936795,0.009715889,0.00026172888,-0.0037422532,0.0028412251,-0.006706198,-0.009022764,0.00720915,0.00034663835,0.0031407047,0.009961871,-0.003949685,-0.0050777253,-0.009214851,0.008351759,-0.00404325,0.0060312864,0.0024845975,-0.008040104,0.0014090076,0.009145974,-0.0045192004,0.0007263227,-0.0016552013,0.0062493137,-0.003230339,-0.004050296,-0.008473812,-0.0034634518,0.002827175,-0.0016965453,0.00080511585
hematomasp,0.009382289,0.0073605115,0.00687105,0.006109137,0.005013222,-0.0019320641,0.00014123513,0.005360328,-0.006797431,0.0024644472,-0.003841128,0.008317563,0.0058672554,-0.005475684,0.002507889,-0.00398314,-0.009661419,-0.00037212198,0.0005719977,-0.0072795902,0.0015557678,0.0015769299,-0.009061044,-0.00210211,-0.0019635842,0.0047791316,0.0056055416,0.0060968176,0.0019354733,-0.008047245,0.00018169754,0.009915794,0.0089687565,0.005644363,0.0029969017,0.0051187165,-0.0043896628,-0.005133407,-0.00040084682,-0.0049160006,0.0060425773,0.007562038,-0.00082980655,-0.0090412265,-0.0042223823,-0.0075790575,-0.008220113,0.0020830208,0.0030427729,-0.005278738,-0.0074249352,0.00038305589,0.00084072765,0.00059964176,0.007862027,-0.001990386,-0.009512822,0.0059927357,0.007797115,-0.005953942,0.008028045,0.005098348,-0.0024722328,-0.001710811,0.0063034864,0.008089228,0.008573556,-0.006902542,0.00032505186,-0.005422158,-0.009335101,-0.0034220712,-0.0032541363,-0.0058365613,0.003232266,-0.003891656,0.0003543397,-0.0023224077,0.0020991305,0.005544379,0.009993011,0.0038932427,-0.0041016424,0.005656027,0.0046191593,0.0009994517,0.009805277,-0.0041850144,0.004886564,-0.007122023,0.0045198454,0.009043928,-0.008304118,0.0025311275,0.0058163046,-0.0058127176,-0.007122394,-0.00385991,0.0037568132,0.0014121947
humerous,0.0072782063,-0.0006954151,0.005703313,-0.009112711,0.00058855605,-0.003852037,0.000642715,0.0014490708,0.0097537,0.006249788,0.0029964673,-0.006182365,0.007091676,-0.005260454,-0.0025104939,-0.0015855554,-0.0022820325,-0.0042368644,0.0074375817,0.006599523,0.00016317095,0.0011242947,-0.003267998,-0.0056490474,-0.0049469667,-0.00018445222,-0.008296004,0.00038970183,0.003487099,-0.0046498934,0.0041914615,0.0019678806,0.00066947815,0.005408808,0.0011668954,-0.0056366883,0.004042388,-0.004011564,0.0087748105,-0.0069890493,0.0032175833,-0.0036647823,-0.00056710443,0.005695743,0.0084943455,0.004927308,0.0059717796,0.00848496,0.0038245919,-0.0022241303,-0.0022697486,-0.008054698,0.00036991303,-0.006668215,0.0043257466,0.00028506204,0.006894854,-0.007774655,-0.0065536406,0.0040260297,0.0016099019,-0.003951874,0.0020090293,-0.00048426012,0.0061143576,-0.0017274845,0.0031107794,-0.002481459,0.0050324933,0.0068146796,-0.0047732466,-0.009231753,-0.003639771,0.007567939,-0.006382553,-0.008157749,0.0053938176,-0.0075137326,-0.00562808,-0.006122674,-0.0037007,0.007209281,-0.005794532,0.009629549,0.009524011,-0.0067998716,0.005891062,0.0009521474,0.0042003384,0.0018832379,0.0056874333,-0.00608991,0.005266999,0.0045549693,0.007047183,-0.0007910372,-0.0053215143,-0.00519802,-0.0018404858,-0.0051680617
right,-0.0040435935,0.0024949247,0.0015701533,-0.009302425,0.008347033,0.006256587,-0.0080890665,0.006091072,0.0027670106,0.0009244328,0.0033058596,-0.009528937,-0.00090121955,0.0039506336,0.0061481367,-0.0024961808,0.009506687,-0.008660715,0.00024651352,-0.0037654792,0.003409009,-0.002053699,0.00020260645,-0.0075551355,0.0018795275,0.008972908,0.0065318043,-0.0014709695,-0.009729532,0.0062125996,0.003293315,0.0019628555,-0.00851378,-0.0023875122,-0.0067568747,0.0002956903,-0.004611633,0.00011287762,0.008604914,-0.0024531677,-0.002026696,-0.0077854292,0.004446822,0.0067567397,0.0050895503,7.881311e-05,-0.0032885284,7.597483e-05,0.007070255,-0.0009875254,-0.008877843,-0.0016400894,0.0067791683,0.008323841,-0.009004984,0.008474061,-0.004256588,0.004794425,0.0008122073,-0.009061023,0.007509106,-0.0022828493,-0.009091653,0.0037272112,0.0071736313,0.0010527263,-0.0072258622,0.006298249,0.002429035,-0.0042510964,0.009218336,0.0072074356,0.0007385935,-0.003914108,-0.0070708664,-0.0007093753,0.0047129937,-0.0048593343,-0.0019559609,0.004712463,0.008776801,-0.0068924427,0.0070918784,0.005988177,0.004110623,0.0038714379,0.007001064,-0.0061693355,0.003431915,0.0051911757,0.003209757,-0.008495299,-0.0058796774,-0.0013778588,-0.0038074178,0.0063147005,0.009786552,-0.004881996,-0.008273143,0.0021127227
syncopetelemetry,-0.004473716,-0.00014054537,0.0044175754,-0.009981598,0.0037949288,-0.0015374493,-0.0059531177,0.009914772,-0.0030968667,-0.008949732,-0.006126704,-0.006561092,-0.0010076427,-0.009642154,-0.0060153045,0.00062974094,0.00084001897,-0.0046707485,-0.0029382717,-0.009052142,0.003911638,-0.00813055,-0.00269946,-0.008422578,-0.0033821606,0.003428136,0.0016872371,-0.007503264,0.009272856,0.009166391,0.008988724,5.0740244e-05,0.0041736304,-0.0038836503,-0.0012359071,0.0080829775,-0.006105517,0.005665666,-0.0068171835,-0.0030613458,-0.0053158905,0.0017170704,0.00985078,0.0025956405,-0.0013912905,0.0087342765,-0.003937534,0.009285966,-0.0068802703,0.0046322406,-0.00050946954,-0.00685537,0.0038978683,0.001906799,-0.001530776,-0.008382342,-0.0031970358,-0.0013820254,-0.0023296154,0.0051716254,0.0007579994,0.006412724,-0.004124737,-0.0027816116,-0.0037554598,-0.0043357895,0.0022139407,0.0044839475,0.00017939448,0.008197734,0.0023438751,0.006560979,0.0063759303,0.0037419356,0.0059195077,-0.0026578533,0.0051482823,-0.003620578,-0.0058724107,0.005001321,-0.0041722334,0.0031560396,-0.006767473,-0.009687683,0.008154704,0.00016210436,0.0011986184,0.0095586665,-0.008119716,-0.0041271294,0.0023164176,0.009255171,0.00033435225,0.0061892224,0.001372329,0.0010335111,-0.009843678,-0.0067762756,0.004830958,-0.00021939397
overdose,0.0032855796,0.009065892,0.0067460383,-0.009993738,-0.0015194166,-0.0029678987,0.009530642,-0.003053285,0.00031345725,0.006147542,-0.0032078875,-0.009038037,0.00060315727,-0.005039407,-0.0028343045,0.008155308,0.0006133771,0.0052496577,0.0013910591,-0.004371009,-0.0029758834,0.005593014,0.0038059724,0.00846506,0.0063003683,0.009465848,0.009954561,0.0096147265,0.0024167574,0.00076969626,-0.0013109862,-0.0078078983,0.0052515827,0.00044386505,-0.0027114213,-0.006764294,0.008896841,0.0008244038,0.00055627583,-0.008460679,-0.007716887,0.0040753735,0.0046807993,-0.008766789,0.0011097229,-0.0044018067,0.0065892804,0.00714535,-0.0061362293,-0.00790671,-0.007253268,-0.0058612525,0.00781337,-0.0026811159,-0.0055699158,-0.003072133,0.0013125086,0.006260338,-0.003780936,-0.008442452,0.0075754905,-0.0015412676,0.007536581,0.006232653,-0.006548555,0.0057726027,-0.00869244,0.008285415,-0.0028780138,-0.009475866,-0.0068341494,0.009844195,-0.0009789324,-0.0019209075,-0.0021971322,0.008097577,-0.009421733,0.009793796,-0.00353271,-0.001269896,0.0066891145,0.00029492856,0.0010298002,-0.00063398364,0.009864631,0.009966321,0.0017461049,3.3688545e-06,0.008715188,0.0033929776,-0.0063207387,-0.0014197708,-0.0033698643,0.0044401134,0.0013380599,0.003984252,-0.0070376396,0.0045497594,-0.00053081155,0.001471752
bradycardia,0.0062646614,-0.00066751003,-0.00421348,-0.0036894477,-0.0059841466,0.0008629024,0.009371413,0.0009490693,-0.0052977297,0.0021886337,-0.0010099316,-0.008901366,-0.009716971,-0.0079819085,-0.003151356,0.00478508,0.0027595304,0.0048875473,-0.002666049,-0.0074650347,-0.00012692332,0.0053012883,0.00811852,0.008999132,-0.004155483,0.008977745,0.0005986273,0.0012277376,0.004975828,-0.007097664,-0.0015524494,0.0055990587,0.0042175627,0.00032791615,0.004774011,0.0080979755,0.0068093194,0.00077670097,0.009442675,-0.0057752086,0.002968818,-0.0076450934,0.0065583135,-0.009521748,-0.008122164,0.007852807,-0.008542929,0.008441772,-0.003069583,-0.008115468,-0.0025057136,0.0036361527,0.009468206,-0.0040969015,0.003100984,0.007476196,-0.0010221112,0.009323168,-0.005300561,-0.0009885549,-0.004788207,-0.0023182367,0.0023607444,0.008012388,0.0074982704,-0.004379443,-0.0013675451,0.007860576,0.009132143,0.009117863,-0.0054106475,-0.0055723106,0.004667076,-0.0020684088,-0.0014475011,0.0051910435,0.00060628174,-0.005136782,0.00974965,0.0038316296,-0.002849189,-0.0014417374,-0.00021289707,0.009374969,0.0022171068,0.0071843266,0.0001517117,0.008918071,-0.0005560267,0.0016276455,0.0083993375,0.0050939047,0.005100306,-0.0048943367,-0.0012611342,0.0041530575,-0.001851306,-0.007596073,-0.00039712907,-0.004151113
aortic,-0.00033890255,0.0034950357,-0.0066821324,0.007454238,-0.00496821,-0.0064177876,0.005028167,-0.004561209,-0.003294787,-0.008133499,-0.0026658673,-0.009713144,0.003951242,-0.0044264263,0.00014906065,-0.0009958309,-0.007967325,-0.009146639,0.0032346456,-0.0071270852,0.007285993,0.0037542086,0.004040542,0.007243188,0.0030511755,-0.00918962,-0.0027988493,0.0051942943,-0.0013609738,-0.0038400362,0.0021900919,-0.0017524738,0.0059801247,0.009143006,-0.0050042663,-0.0028285023,0.009257007,-0.00610196,0.0019219137,0.0065714153,0.004821049,-0.0056923465,-0.0019102406,0.0025279485,0.006343411,0.0021502231,0.00050485594,-0.0068461653,0.009992605,0.005819359,0.008413205,0.002821444,0.009243045,-0.008130066,-0.008760249,0.0048503987,0.00061301934,-0.0026001176,-0.007498474,-0.0031274103,-0.0009031609,0.0049498705,0.0035767192,-0.009239273,-0.006311191,0.005583812,-7.3095376e-05,0.0016621525,-0.0037536353,0.0042867283,0.0027157022,0.005384244,-0.0017568012,0.0072205574,-0.006030941,0.0071658506,0.004903438,-0.004339048,0.004980424,0.0011199664,0.003149828,0.0005831066,-0.0081343865,0.0046066144,-0.0059348387,0.006382654,0.0045149033,-0.0025553177,0.002814841,0.0010176726,-0.004830245,0.002224154,-0.004085351,-0.0071685775,-0.00931654,0.007926175,0.004411662,0.0013559664,0.0057503497,-0.0074752816
inferior,-0.002000538,-0.0050904336,-0.008542443,-0.009319824,0.004420592,-0.004107874,-0.0068388525,-0.0068978188,0.008028514,0.0063154227,-0.0029028375,0.0051720333,-0.0054603335,-0.0045803506,0.008296713,0.0011604448,-0.005816032,-0.0047508823,-0.007934674,-0.009620663,-0.0022037083,-0.0023475618,0.009703634,0.003398592,0.00014933485,0.0017527315,0.0052824444,0.001159843,-0.0031116966,-0.0014589616,-0.002844703,0.0056704436,0.009888177,0.0091278395,-0.009016822,-0.008383282,-0.008110016,-0.007728765,-0.005406394,0.0041866754,-0.004141211,0.0054945457,-0.008772396,-0.000111397516,0.0035733955,-0.0073422277,0.0027488251,-0.0033415016,0.0070335837,-0.0006231417,0.0023045442,0.0030617614,0.0067110676,-0.0027524028,0.0069268798,0.00017496856,-0.00790696,0.0048050876,0.0030447869,0.003788877,0.0028888786,-0.004769495,-0.0074864286,-0.005887918,0.00615034,0.0015132233,-0.0036977786,0.0071172956,0.000759971,0.00938989,-0.009249238,-0.0076041077,-0.0035941475,0.004663122,-0.0067083924,-0.0047607445,0.0051751207,-0.004696624,0.004475296,0.0006262941,0.0005313774,0.008647648,-0.009736213,-0.0041538957,0.0027803252,-0.0075813723,0.00084162527,-0.0035788913,0.0081396485,-0.003844433,0.008376615,0.007872456,0.0074900333,0.003318293,0.0049595465,0.0044714175,0.0061446377,-0.0013539979,0.0067361817,0.0011277955
asthmacopd,-0.002932061,0.004920157,-0.0016611409,-0.009224662,-0.0032610206,0.0068506803,0.005283931,0.0044453447,0.00617584,-0.009147857,0.0010924434,0.0039145667,-0.0024489227,-0.0027480181,0.006391816,-0.008498396,0.0033393763,0.0041261953,0.002048871,0.0038832247,-0.0066428785,0.0024868955,-0.0015185986,-0.0037673095,0.008848275,-0.007471298,-0.0074965386,-0.0059429766,-0.008935486,-0.0018868409,-0.008734635,-0.0043257284,0.0058954926,-0.0022778318,-0.006050486,-0.0036876353,-0.0071417484,0.008493704,0.0036086491,-5.866623e-05,0.009698596,0.0074499063,-0.0053534876,-0.007878939,0.0060582785,0.0059220446,-0.0026306468,0.0056031514,0.008787051,0.0028791863,-0.005719688,-0.0012022939,-0.007145453,0.008065393,-0.004735405,0.0040974114,0.006115543,-0.0007972962,-0.00020929016,0.0079141995,-0.004692606,0.0099233985,0.0041393666,0.0033707274,-0.0026788684,-0.0032270842,-0.004193704,-0.0074134683,0.006680654,-0.003664428,-0.009152649,0.008749525,0.0037081868,0.0013797316,0.0014766776,-0.0035065755,0.0025897438,0.0066549773,0.009142947,-0.0016006257,0.009240557,0.00394969,0.0042865872,0.009902188,-0.009289913,0.003302485,0.0020166286,0.0045911483,-0.0015448863,-0.004351273,0.00033123908,0.0070529226,-0.0048821857,-0.0026028154,0.00038276793,0.004142014,0.0030346424,-0.008805091,0.0026551636,-0.0014632217
pneumoniahypoglcemiasyncope,0.001890564,0.004479966,0.0014405071,-0.005370457,0.009809936,0.0008494127,-0.003719852,0.0016782951,-0.0015475869,0.0035124982,0.0070992946,0.0012887216,0.00113927,-0.0010657895,0.00453158,-0.0035486734,-0.0019844365,0.00086344243,-0.0035476948,-0.007913676,0.00996108,-0.004572692,-0.0054210033,0.00782619,-0.009243423,-0.0076457406,-0.0052513434,-0.00026352645,0.0042695985,0.0077663157,-0.0018079793,0.0061130403,-0.0014594257,-0.0048749936,0.0037910473,-0.001378349,-0.008825333,-0.0037669814,0.0051629804,-0.005197551,0.0032420123,-0.0035835742,-0.0037378573,0.007907886,0.0009459722,0.006815188,-0.0030127848,0.0011161459,0.000339458,0.0012899851,0.006790068,-0.0008851969,0.008512585,0.003968464,0.0046228874,0.0060464656,-0.002112062,-0.0011159373,0.0074576735,0.005469744,-0.0031134319,0.009075359,-0.007025479,0.0034889423,-0.0074416352,0.0051381732,0.0009236884,-0.008217782,-0.0068934322,-0.0049752938,-0.008818788,-0.0035219789,0.0059465994,-0.0024566865,6.723404e-06,0.005135894,-0.0007194555,-0.006528674,-0.0043988037,-0.0051081455,-0.0010709501,-0.00047821045,0.0091920905,0.006661533,0.0022316934,-0.0008845675,0.0034444798,0.0056519867,0.0053556478,-0.0033045947,-0.0023213255,-0.0019286346,0.006380049,-0.0004060042,-0.009017905,-0.0066906,-0.0045021414,-0.0032869696,-0.0031337608,-0.0033043528
encep,0.0037943318,0.0015657953,-0.0031654092,-0.0072628395,0.0023841106,0.005260966,-0.006636846,0.0050752726,0.003502576,0.003640479,-0.00513796,-0.0038827152,-0.00045441283,0.0071422164,0.007085885,-0.0031862056,-0.0044247303,-0.0032912367,-0.008045968,-0.006528458,-0.0042206305,-0.00909829,-0.009061441,0.0029835228,0.0051085087,-0.00057309546,0.00081250985,-0.005421803,0.0030763377,-0.0025434028,-0.0014995566,-0.0011470648,0.0037229916,-0.0048487736,-0.0066467845,-0.0049496093,0.0032238103,-0.008385467,0.009544684,-0.0061936877,-0.0031707154,-0.009842148,-0.0026286736,-0.0025999914,-0.0020898648,-0.0066866316,0.0038909942,5.525573e-05,8.471145e-05,0.00885064,-0.005575137,-0.00045623086,-0.0075223455,-0.0019366351,0.0073657846,0.008199037,-0.005773193,0.0012843398,0.0053807544,0.0011063097,0.008294403,-0.0047853542,-0.0069707367,0.0073258826,0.0050104843,0.0099575315,0.0018730541,-0.008405724,0.0014406131,-0.0032255687,-0.009506003,0.007036018,-0.009519788,-0.0065332153,-0.0012029586,0.004687516,0.0028849512,0.0045153243,0.005478979,0.0027996858,0.009293115,-0.0032987928,-0.00027918143,0.0030918524,0.001475857,0.0025028668,-0.0029429952,0.004509679,0.004246598,-0.001986709,-0.005383889,0.002669721,-0.004729881,-0.009649935,-0.003164119,-0.008642346,0.0073978375,-0.0061104195,9.176426e-05,-0.008590593
